SA1_CODE_2021,Tot_Tot,Negative_Nil_income_Tot,HI_1500_1749_Tot,HI_2000_2499_Tot
11603131937,185,5,5,23
11603131938,115,0,3,19
11603131939,125,5,8,16
11603131940,114,4,8,15
11603131941,147,6,4,13
11603131942,105,0,7,14
11603131943,78,0,8,11
11603131944,127,0,9,12
11603131945,178,0,15,35
11603131946,132,8,5,16
11603131947,99,0,10,14
11603131948,190,0,6,27
11603131949,88,0,7,10
11603131950,122,6,5,14
11603131951,172,10,8,7
11603131952,177,3,15,31
11603131953,54,0,3,16
11603131954,186,4,14,33
11603131955,105,4,7,13
11603131956,155,6,8,22
11603131957,88,4,0,9
11603131958,118,0,3,14
11701132001,3,0,0,0
11701132002,202,6,17,42
11701132003,0,0,0,0
11701132102,181,0,12,24
11701132103,131,0,9,21
11701132104,209,0,7,17
11701132105,193,8,18,23
11701132106,151,3,4,9
11701132108,168,7,3,15
11701132109,160,0,13,19
11701132111,272,4,7,32
11701132112,163,4,8,13
11701132113,191,4,11,19
11701132114,188,5,12,20
11701132115,168,0,5,20
11701132116,183,3,11,27
11701132117,160,3,13,26
11701132119,211,0,11,25
11701132120,3,0,0,0
11701132121,0,0,0,0
11701132122,0,0,0,0
11701132123,6,0,0,0
11701132124,134,0,5,18
11701132125,31,0,3,3
11701132126,104,0,5,8
11701132128,103,0,4,7
11701132129,117,0,0,8
11701132130,83,3,0,6
11701132131,128,0,3,6
11701132132,172,5,11,21
11701132133,168,0,6,29
11701132134,154,0,10,32
11701132135,154,0,10,33
11701132136,48,0,5,10
11701132137,177,0,10,28
11701132138,108,0,3,14
11701132139,329,0,19,55
11701132301,120,4,9,8
11701132302,87,5,3,7
11701132303,188,8,4,11
11701132304,116,0,11,7
11701132305,169,6,10,15
11701132306,250,8,3,10
11701132307,81,4,0,5
11701132308,194,8,9,5
11701132311,134,4,7,22
11701132312,118,0,11,12
11701132313,156,5,16,23
11701132314,176,4,15,27
11701132315,120,0,0,11
11701132316,150,0,13,17
11701132317,177,4,0,13
11701132318,90,6,6,10
11701132319,120,0,5,17
11701132320,174,9,11,9
11701132322,182,3,13,23
11701132323,225,5,25,38
11701132324,0,0,0,0
11701132325,152,3,8,16
11701132326,102,4,3,11
11701132327,203,0,22,16
11701132328,182,6,6,26
11701132329,76,0,3,7
11701132330,628,18,51,99
11701132331,141,6,7,18
11701132332,126,0,4,15
11701132333,148,4,12,19
11701132334,166,5,9,16
11701132335,227,3,16,42
11701132336,500,36,35,77
11701132401,5,0,0,0
11701132501,3,0,0,0
11701163401,153,0,9,10
11701163402,0,0,0,0
11701163403,110,5,9,11
11701163404,103,4,0,0
11701163405,205,5,18,20
11701163406,158,0,13,17
11701163407,79,0,0,6
11701163408,144,0,0,14
11701163409,94,0,3,11
11701163410,100,0,6,11
11701163411,193,4,4,0
11701163412,172,0,9,21
11701163413,103,0,0,25
11701163414,154,3,10,18
11701163415,71,0,5,7
11701163416,153,12,9,15
11701163417,193,14,6,7
11701163418,104,5,3,7
11701163419,187,6,14,19
11701163420,193,0,16,26
11701163421,182,3,16,30
11701163422,126,0,15,18
11701163423,164,5,5,10
11701163424,118,7,3,12
11701163425,163,7,12,20
11701163501,286,23,7,38
11701163502,206,6,6,31
11701163503,0,0,0,0
11701163504,122,0,0,15
11701163505,261,24,15,40
11701163506,117,5,10,13
11701163507,168,17,14,21
11701163508,67,4,0,6
11701163509,88,8,8,17
11701163510,80,0,3,6
11701163511,125,0,9,21
11701163512,371,24,22,71
11701163513,124,4,0,5
11701163514,142,4,3,18
11701163515,179,8,13,13
11701163516,358,28,16,40
11701163517,204,5,20,25
11701163518,126,0,7,21
11701163519,239,3,11,31
11701163520,113,0,5,3
11701163521,58,6,7,3
11701163522,74,0,7,7
11701163523,149,0,11,27
11701163524,162,0,12,28
11701163525,114,0,4,11
11701163526,85,3,4,6
11701163527,281,8,29,40
11701163528,196,8,12,27
11701163529,119,3,8,15
11701163530,201,0,4,35
11701163531,191,3,11,25
11701163532,97,0,0,15
11701163533,256,6,15,27
11701163534,328,21,25,48
11701163535,116,0,5,24
11701163536,327,17,19,50
11701163537,155,9,14,14
11701163538,134,7,8,10
11701163539,248,20,11,35
11701163540,217,4,5,30
11701163541,258,18,14,35
11701163542,232,4,8,24
11701163543,299,0,22,46
11701163544,130,0,5,14
11701163545,142,4,11,18
11701163546,162,3,13,16
11702132701,135,0,3,9
11702132702,188,5,7,23
11702132703,179,5,14,19
11702132704,178,5,11,35
11702132705,324,5,28,47
11702132706,261,5,15,23
11702132707,188,0,9,24
11702132708,193,4,11,19
11702132709,158,3,5,26
11702132710,157,3,5,14
11702132711,214,3,19,18
11702132712,146,7,5,9
11702132713,180,3,0,15
11702132714,233,0,18,39
11702132715,131,0,7,10
11702132716,162,0,6,7
11702132717,164,5,20,21
11702132718,238,0,13,23
11702132719,143,0,6,13
11702132720,118,0,0,3
11702132721,163,6,10,19
11702132722,108,0,9,7
11702132723,181,3,14,32
11702132724,131,0,6,14
11702132725,246,3,13,49
11702132726,97,3,9,7
11702132727,107,0,5,8
11702132728,107,7,5,5
11702132729,178,0,11,17
11702132730,109,0,5,17
11702132731,161,0,7,14
11702132732,172,4,6,17
11702132733,159,0,10,17
11702132734,186,0,15,24
11702132735,143,4,7,18
11702132736,117,0,15,22
11702132737,212,3,23,30
11702132738,213,0,18,34
11702132739,203,0,13,33
11702132740,114,0,6,16
11702132741,121,3,3,12
11702132742,179,0,6,13
11702132743,140,0,3,12
11702132744,91,0,7,8
11702132745,154,0,10,19
11702132746,125,0,8,15
11702132747,149,0,14,13
11702132748,145,0,9,21
11702132749,197,0,6,31
11702132750,160,3,10,20
11702132801,225,4,7,16
11702132802,159,3,5,20
11702132803,106,0,0,18
11702132804,88,6,5,12
11702132805,3,0,0,0
11702132806,120,0,4,13
11702132807,222,0,3,31
11702132808,125,4,12,12
11702132809,84,0,3,5
11702132810,166,3,13,17
11702132811,191,3,13,21
11702132812,85,0,3,13
11702132813,58,0,4,8
11702132814,118,0,13,10
11702132815,248,0,19,35
11702132816,0,0,0,0
11702132817,213,0,13,24
11702132818,107,0,0,17
11702132819,141,0,10,16
11702132820,352,3,9,54
11702132821,210,4,14,27
11702132822,150,10,6,11
11702163601,263,0,18,34
11702163602,146,0,8,17
11702163603,154,3,11,18
11702163604,202,3,5,17
11702163605,163,0,0,20
11702163606,166,0,9,14
11702163607,194,0,8,25
11702163608,161,4,4,16
11702163609,117,3,11,12
11702163610,150,3,6,12
11702163611,153,0,6,19
11702163612,173,4,8,20
11702163613,124,4,6,16
11702163614,228,9,14,34
11702163615,189,3,16,26
11702163616,161,0,10,9
11702163617,162,3,3,13
11702163618,236,3,17,38
11702163619,150,4,4,24
11702163620,184,6,5,19
11702163621,118,5,5,6
11702163622,125,0,4,9
11702163623,176,5,5,17
11702163624,31,0,0,6
11702163625,195,0,17,22
11702163626,165,4,7,22
11702163627,182,0,11,20
11702163628,143,8,4,18
11702163629,94,4,0,16
11702163630,113,5,7,10
11702163701,244,6,8,31
11702163702,306,3,30,42
11702163703,109,0,3,12
11702163704,239,5,23,40
11702163705,189,3,10,24
11702163706,227,3,12,33
11702163707,192,5,11,23
11702163708,185,3,0,25
11702163709,120,3,7,16
11702163710,128,0,4,13
11702163711,175,8,10,21
11702163712,84,5,0,0
11702163713,222,3,6,21
11702163714,74,3,0,0
11702163715,159,4,7,19
11702163716,192,0,7,27
11702163717,135,0,6,14
11702163718,160,0,5,19
11702163719,203,0,10,18
11702163720,91,0,5,3
11702163721,131,0,8,11
11702163722,89,4,4,7
11702163723,125,0,5,13
11702163724,70,4,0,5
11702163725,155,0,10,28
11702163726,108,6,11,7
11702163727,106,3,4,9
11702163728,123,0,4,21
11702163729,233,6,18,29
11702163730,196,8,14,24
11702163731,286,0,15,38
11702163732,209,5,14,26
11702163733,258,5,21,35
11702163734,262,5,13,39
11703132901,164,5,9,28
11703132902,90,0,0,9
11703132903,249,5,19,15
11703132904,180,5,6,25
11703132905,218,3,19,40
11703132906,72,0,0,3
11703132907,215,9,10,37
11703132908,135,0,9,10
11703132909,323,12,20,43
11703132910,194,0,3,27
11703132911,104,3,3,11
11703132912,221,0,8,31
11703132913,154,0,7,12
11703132914,358,7,14,49
11703132915,49,4,3,10
11703132916,164,4,3,16
11703132917,141,0,3,21
11703132918,160,9,12,29
11703132919,197,3,10,19
11703132920,195,5,16,26
11703132921,348,7,27,55
11703132922,230,8,14,25
11703132923,145,0,7,21
11703132924,196,3,4,18
11703132925,100,0,0,10
11703132926,264,0,6,38
11703132927,347,11,13,34
11703132928,169,0,7,20
11703133003,209,10,8,14
11703133004,231,0,8,34
11703133005,92,0,3,10
11703133006,191,0,4,21
11703133007,161,0,8,34
11703133008,238,4,13,25
11703133009,349,0,21,67
11703133010,249,0,7,22
11703133013,187,6,13,39
11703133014,3,0,0,0
11703133015,210,5,13,36
11703133016,332,6,18,42
11703133017,131,0,0,15
11703133018,15,0,0,0
11703133020,108,6,4,13
11703133022,254,4,15,44
11703133023,148,0,6,23
11703133026,200,8,10,27
11703133027,214,6,5,23
11703133028,228,6,13,26
11703133029,188,0,10,25
11703133030,206,6,11,26
11703133031,400,0,21,77
11703133032,292,0,21,56
11703133033,361,4,18,54
11703133034,119,0,8,28
11703133035,279,3,11,50
11703133036,316,0,6,52
11703133037,139,0,5,29
11703133038,0,0,0,0
11703133039,86,0,5,9
11703133040,137,0,0,14
11703133042,207,0,3,32
11703133043,337,4,17,71
11703133044,262,9,9,45
11703133045,148,0,5,20
11703133046,244,6,4,33
11703133047,209,0,10,33
11703133048,596,13,28,91
11703133049,376,4,18,75
11703133050,107,0,13,11
11703133051,232,0,8,57
11703133101,0,0,0,0
11703133102,134,0,7,17
11703133103,258,3,7,57
11703133105,152,0,8,21
11703133106,218,3,4,13
11703133107,127,0,15,16
11703133108,138,9,3,5
11703133109,118,5,9,9
11703133110,111,3,9,8
11703133111,172,0,10,18
11703133112,113,5,10,8
11703133113,161,10,8,20
11703133114,199,5,11,26
11703133115,206,6,17,33
11703133116,177,0,5,10
11703133117,273,9,5,33
11703133118,233,3,18,32
11703133119,171,0,4,10
11703133121,164,5,4,13
11703133122,118,0,3,14
11703133123,174,5,7,12
11703133124,233,0,9,35
11703133125,158,3,4,27
11703133127,208,4,4,21
11703133128,0,0,0,0
11703133129,666,49,26,54
11703133130,238,3,5,9
11703133131,232,4,0,5
11703133132,242,12,13,25
11703133133,172,6,10,20
11703133134,139,5,4,9
11703133135,99,0,10,12
11703133136,134,0,0,23
11703133137,101,5,3,5
11703133138,129,0,8,16
11703133139,163,9,5,17
11703133140,154,3,11,11
11703133141,145,4,8,15
11703133142,151,3,6,6
11703133143,327,9,18,58
11703133144,294,4,13,60
11703133145,297,8,11,43
11703133146,258,18,12,34
11703133147,199,0,20,20
11703133148,128,5,6,8
11703133149,304,10,19,31
11703133150,250,14,7,43
11703133151,195,17,10,27
11703133152,437,19,22,58
11703133301,75,0,6,12
11703133302,220,7,13,37
11703133303,135,4,16,18
11703133304,121,0,0,27
11703133305,391,10,23,63
11703133307,350,8,31,43
11703133308,156,3,10,30
11703133309,223,7,17,30
11703133310,265,4,18,41
11703133311,202,0,16,30
11703133312,201,3,12,32
11703133313,280,3,12,46
11703133314,278,5,10,40
11703133315,135,0,15,23
11703133316,156,3,21,23
11703133317,19,0,0,0
11703133318,190,0,4,32
11703133319,260,6,12,35
11703133320,249,0,17,41
11703133321,81,0,0,13
11703133322,233,9,10,32
11703133323,208,5,4,6
11703133324,201,3,9,23
11703133325,180,4,7,20
11703133326,160,4,5,9
11703133327,47,0,0,0
11703133328,121,3,9,10
11703133329,257,3,3,20
11703133330,223,3,10,38
11703133331,254,4,23,32
11703133332,82,0,0,8
11703133333,200,3,7,30
11703133334,233,4,12,31
11703133335,111,4,6,17
11703133336,232,8,10,31
11703133337,71,4,7,3
11703133338,279,0,21,48
11703133339,180,3,16,22
11703133340,221,6,16,33
11703133341,142,0,7,14
11703133342,226,6,12,27
11703133343,248,3,19,34
11703133344,159,4,10,26
11703133345,347,3,10,49
11703133346,245,5,30,35
11703133348,264,9,29,31
11703133349,225,3,16,25
11703133350,153,0,15,20
11703133351,167,3,7,31
11703133352,254,8,13,43
11703133353,179,3,8,21
11703133601,0,0,0,0
11703133602,183,0,10,15
11703133603,224,3,8,21
11703133605,193,3,16,21
11703133606,271,0,10,19
11703133607,177,3,13,33
11703133608,215,5,20,43
11703133609,392,14,5,0
11703133610,189,0,5,39
11703133611,171,4,17,19
11703133612,205,5,16,24
11703133613,223,0,11,28
11703133614,187,0,12,22
11703133615,183,0,8,19
11703133616,274,3,17,36
11703133617,208,4,13,30
11703133618,220,4,8,40
11703133619,279,7,10,57
11703133620,338,8,22,75
11703133622,210,3,11,32
11703133623,181,0,15,34
11703133624,109,0,4,10
11703133625,255,3,5,40
11703133626,126,0,5,15
11703133628,270,0,9,37
11703133629,73,5,0,3
11703133630,182,0,0,25
11703133631,147,0,10,7
11703133632,153,0,3,15
11703133633,215,0,11,32
11703133634,205,0,5,18
11703133635,145,5,3,27
11703133636,234,0,3,20
11703133637,198,4,11,45
11703133638,183,0,8,28
11703133639,194,0,9,39
11703133640,245,5,19,34
11703133641,184,7,6,21
11703133642,155,0,5,21
11703163801,109,9,10,12
11703163802,88,0,0,9
11703163803,192,0,7,18
11703163804,124,3,11,18
11703163805,0,0,0,0
11703163806,40,8,0,0
11703163807,114,4,6,15
11703163808,0,0,0,0
11703163809,0,0,0,0
11703163810,183,0,4,24
11703163811,144,3,11,29
11703163812,170,3,4,14
11703163813,155,0,5,18
11703163814,314,5,18,61
11703163815,0,0,0,0
11703163816,160,0,14,16
11703163817,0,0,0,0
11703163818,147,0,9,11
11703163819,7,0,0,0
11703163820,338,3,13,58
11703163821,121,0,5,11
11703163822,192,5,6,25
11703163823,164,0,13,16
11703163824,162,5,10,30
11703163901,0,0,0,0
11703163902,180,11,12,26
11703163903,255,3,18,40
11703163904,196,34,8,23
11703163905,546,81,33,64
11703163906,145,3,6,23
11703163907,164,10,10,21
11703163908,318,56,19,41
11703163909,169,9,10,31
11703163910,224,3,9,29
11703163911,287,43,17,32
11703163912,232,11,13,29
11703163913,336,62,18,36
11703163914,129,0,10,9
11703163915,63,5,5,14
11703163916,273,73,16,26
11703163917,60,0,5,14
11703163918,153,0,9,15
11703164001,248,4,20,31
11703164002,235,5,18,31
11703164003,160,5,10,12
11703164004,214,3,11,23
11703164005,211,8,9,27
11703164006,190,5,5,17
11703164007,188,4,13,34
11703164008,207,0,7,19
11703164009,233,4,18,25
11703164010,222,4,15,25
11703164011,119,0,9,17
11703164012,216,3,13,29
11703164013,109,0,9,7
11703164014,236,0,6,30
11703164015,0,0,0,0
11703164016,170,0,4,0
11703164017,203,3,11,40
11703164018,252,4,14,36
11703164019,242,0,15,16
11703164020,257,4,16,31
11703164021,316,9,9,46
11703164022,151,0,7,10
11703164023,162,4,7,12
11703164024,185,0,17,22
11703164025,167,3,6,20
11703164026,147,0,4,14
11703164027,298,4,21,42
11703164028,129,0,5,14
11703164029,205,9,11,27
11703164030,235,0,11,37
11703164031,192,5,3,17
11703164032,138,0,7,15
11703164033,175,0,0,20
11703164034,117,0,4,16
11703164101,257,6,12,43
11703164102,46,0,0,0
11703164103,293,6,18,39
11703164104,173,5,12,35
11703164105,115,0,8,17
11703164106,160,4,14,28
11703164107,224,0,4,32
11703164108,147,7,3,9
11703164109,0,0,0,0
11703164110,330,6,18,54
11703164111,227,7,6,20
11703164112,58,0,5,4
11703164113,356,9,14,33
11703164114,212,7,12,32
11703164115,82,0,0,9
11703164116,177,3,13,14
11703164117,272,0,17,34
11703164118,157,0,8,13
11703164119,324,4,22,55
11703164120,146,5,4,18
11703164121,187,0,13,37
11703164122,178,13,9,18
11703164123,175,5,6,13
11703164124,186,7,8,16
11703164125,183,3,18,36
11703164126,189,0,6,22
11703164127,176,3,4,10
11703164128,203,3,10,34
11703164129,124,5,9,20
11703164130,224,6,12,41
11703164201,272,3,14,48
11703164202,216,0,10,28
11703164203,183,5,12,15
11703164204,127,0,6,19
11703164205,159,7,5,3
11703164206,199,3,3,21
11703164207,136,0,3,15
11703164208,186,0,10,31
11703164209,82,0,0,6
11703164210,193,5,15,31
11703164211,147,0,23,20
11703164212,124,0,4,15
11703164213,116,0,8,6
11703164214,118,0,7,23
11703164215,145,5,5,13
11703164216,142,0,10,14
11703164217,168,0,0,0
11703164218,119,0,5,11
11703164219,184,3,7,11
11703164220,146,0,0,15
11703164221,196,5,9,23
11703164222,350,0,18,50
11703164223,127,0,3,17
11703164224,137,0,10,19
11703164225,221,11,9,0
11703164226,219,0,10,21
11703164227,222,5,11,36
11703164228,196,5,9,24
11703164229,182,8,7,8
11703164230,364,6,17,59
11703164231,243,3,5,26
11703164232,392,18,5,4
11703164233,131,3,13,14
11703164301,214,12,14,30
11703164302,222,0,7,24
11703164303,197,5,3,21
11703164304,323,0,11,44
11703164305,293,0,28,68
11703164306,141,5,12,23
11703164307,145,6,7,10
11703164308,173,6,12,26
11703164309,159,8,6,14
11703164310,244,8,9,47
11703164311,179,17,8,18
11703164312,250,11,17,43
11703164313,117,3,10,12
11703164314,155,24,5,9
11703164315,186,10,14,31
11703164316,169,5,6,17
11703164317,255,0,21,56
11703164318,551,30,42,107
11703164319,707,14,49,108
11703164320,212,5,3,19
11703164321,371,37,23,46
11703164401,193,9,13,30
11703164402,0,0,0,0
11703164403,78,3,4,12
11703164404,194,9,4,24
11703164405,20,0,0,3
11703164406,136,0,12,11
11703164407,157,0,12,35
11703164408,255,4,11,25
11703164409,262,0,8,49
11703164410,0,0,0,0
11703164411,110,3,3,11
11703164412,127,4,9,18
11703164413,152,8,10,18
11703164414,327,3,22,59
11703164415,122,3,9,10
11703164416,165,10,13,23
11703164417,210,4,18,43
11703164418,0,0,0,0
11703164419,0,0,0,0
11703164420,152,5,8,14
11703164421,160,5,3,26
11703164422,228,11,21,42
11703164423,299,20,16,47
11703164424,60,0,0,0
11703164425,228,3,11,38
11703164426,110,0,0,8
11703164427,0,0,0,0
11703164428,76,6,3,8
11703164429,33,4,0,3
11703164501,3,0,0,0
11703164502,169,12,4,17
11703164503,371,52,13,55
11703164504,548,36,34,76
11703164505,82,4,12,16
11703164506,91,8,6,14
11703164507,107,0,5,11
11703164508,332,7,31,44
11703164509,241,4,17,38
11703164510,0,0,0,0
11703164511,278,9,10,36
11703164512,218,10,23,36
11703164513,428,56,20,48
11703164514,302,43,7,46
11703164515,196,5,6,30
11703164516,44,3,5,8
11703164517,163,8,4,18
11703164518,91,4,11,10
11703164519,294,7,18,26
11703164520,423,31,28,69
11703164521,285,12,13,43
11703164522,292,13,13,42
11703164523,156,9,11,26
11703164524,122,4,5,11
11703164525,76,7,3,5
11703164526,293,8,18,47
11703164527,360,32,24,46
11703164528,227,7,14,36
11703164529,0,0,0,0
11703164530,139,0,4,25
11703164531,417,12,19,64
11703164532,0,0,0,0
11703164533,76,8,3,20
11703164534,246,7,22,42
11703164535,230,14,8,38
11703164536,353,4,28,55
11703164601,158,16,10,23
11703164602,144,5,6,22
11703164603,95,9,8,13
11703164604,91,3,3,12
11703164605,159,8,11,14
11703164606,194,7,17,28
11703164607,74,3,5,4
11703164608,35,7,4,8
11703164609,283,32,17,45
11703164610,186,4,4,31
11703164611,0,0,0,0
11703164612,6,0,0,0
11703164613,230,10,15,24
11703164614,77,7,4,10
11703164615,151,5,7,12
11703164616,112,11,0,14
11703164617,281,18,23,34
11703164618,151,9,8,12
11703164619,112,4,8,17
11703164620,268,8,18,31
11703164621,111,9,5,16
11703164701,390,10,26,64
11703164702,286,5,10,17
11703164703,174,3,0,0
11703164704,200,11,5,6
11703164705,321,5,15,55
11703164706,526,22,17,84
11703164707,310,14,0,0
11703164708,227,0,6,37
11703164709,281,6,10,25
11703164710,69,4,0,0
11703164711,154,3,0,6
11703164712,0,0,0,0
11703164713,308,3,21,53
11703164714,372,23,18,52
11703164715,147,0,4,29
11703164716,203,3,14,28
11703164717,262,0,18,64
11703164718,124,4,3,0
11703164719,294,16,27,46
11703164720,114,5,0,5
11703164721,310,11,26,53
11703164722,177,0,9,30
11703164723,169,0,10,37
11703164724,312,18,4,0
11703164725,254,6,11,40
11703164726,276,3,11,60
11703164727,263,48,17,22
11703164728,403,15,27,68
11703164729,152,4,10,23
11703164730,127,7,3,21
11703164731,317,16,20,62
11703164732,274,12,8,16
11703164733,254,26,17,36
11703164801,249,8,19,26
11703164802,271,11,16,52
11703164803,343,8,28,64
11703164804,196,5,9,29
11703164805,263,41,11,35
11703164806,176,6,12,32
11703164807,250,6,17,26
11703164808,147,7,8,17
11703164809,106,5,4,13
11703164810,143,3,10,24
11703164811,139,10,4,26
11703164812,109,0,4,18
11703164813,225,29,8,30
11703164814,234,22,14,29
11703164815,271,25,22,36
11703164816,276,41,4,38
11703164817,233,12,18,44
11703164818,471,35,18,59
11703164819,197,15,7,37
11703164820,238,7,15,50
11703164821,296,26,14,49
11703164822,162,16,11,25
11703164823,333,21,23,51
11703164824,121,8,8,15
11703164825,342,17,21,55
11703164826,167,16,7,22
11703164827,112,4,3,10
11801133901,214,6,8,28
11801133902,142,0,10,13
11801133903,112,0,4,4
11801133904,261,6,9,37
11801133905,157,0,0,7
11801133906,168,0,8,15
11801133907,101,3,8,4
11801133908,139,5,5,13
11801133909,0,0,0,0
11801133910,189,0,3,18
11801133911,237,4,11,23
11801133912,196,7,3,16
11801133913,127,5,8,15
11801133914,122,3,9,11
11801133915,151,0,11,15
11801133916,0,0,0,0
11801133917,123,6,0,15
11801133918,79,0,0,7
11801133919,200,3,11,32
11801133920,79,0,7,7
11801133921,145,0,0,11
11801133922,198,3,10,28
11801133923,333,11,12,34
11801133924,138,4,6,11
11801133925,105,0,6,8
11801133926,104,3,0,9
11801133927,156,0,0,15
11801133928,107,0,9,13
11801133929,171,4,6,9
11801133930,132,0,8,13
11801133931,81,0,0,6
11801133932,111,0,0,9
11801133933,265,6,11,35
11801133934,307,0,16,37
11801133936,194,0,12,19
11801133937,175,3,3,10
11801133938,182,3,7,31
11801133939,227,6,9,23
11801133940,243,3,9,34
11801133941,105,0,6,7
11801133942,120,0,4,6
11801133943,178,0,7,28
11801133944,158,0,0,16
11801133945,178,5,6,17
11801133946,108,8,4,18
11801133947,121,0,3,11
11801133948,257,0,12,33
11801133949,263,8,20,17
11801134001,165,3,4,21
11801134002,130,4,7,14
11801134003,233,0,9,31
11801134004,247,3,13,28
11801134005,212,4,12,19
11801134006,162,9,5,14
11801134007,194,8,8,18
11801134009,225,0,7,25
11801134010,242,3,12,29
11801134012,339,5,18,49
11801134013,298,6,13,39
11801134014,258,0,15,40
11801134015,194,0,9,21
11801134016,151,5,12,19
11801134017,206,0,8,17
11801134018,299,5,19,35
11801134019,120,5,5,9
11801134020,90,3,0,12
11801134021,167,4,7,15
11801134022,176,10,6,22
11801134023,136,3,10,9
11801134024,165,7,5,23
